33	32	33	33	31	30	31	28
34	33	34	35	34	32	33	31
34	34	34	34	34	32	32	31
34	34	34	34	34	32	32	32
35	35	35	36	34	33	33	32
36	34	35	35	34	32	32	31
33	32	33	34	32	30	30	29
33	33	33	34	33	31	31	31
34	33	34	35	34	32	33	32
34	33	34	35	33	32	32	32
35	34	35	35	34	33	33	32
35	34	34	35	33	32	32	31
							
