16	17	16	14	13	17	16	14	14	13
									
									
16	16	16	13	11	15	14	13	13	12
									
									
16	17	16	14	11	15	14	13	13	13
									
									
17	16	16	14	11	16	14	14	14	13
									
									
17	16	16	14	11	16	14	14	14	12
									
									
16	16	16	14	11	16	14	14	14	13
									
									
16	17	17	14	11	15	15	13	14	13
									
									
16	16	15	13	11	15	14	13	13	12
									
									
									
